timestamp;id;gender;age;group
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
14;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;1;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;2;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
15;3;0;2;1
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;1;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;2;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
21;3;1;3;0
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;3;1;0;3
54;2;1;0;3
54;2;1;0;3
54;2;1;0;3
54;2;1;0;3
54;2;1;0;3
54;2;1;0;3
54;2;1;0;3
54;2;1;0;3
54;2;1;0;3
54;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;0;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;1;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;2;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
55;3;1;0;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;2;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
207;3;1;2;3
314;3;1;2;1
314;3;1;2;1
314;3;1;2;1
314;3;1;2;1
314;3;1;2;1
314;3;1;2;1
314;3;1;2;1
314;3;1;2;1
314;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;2;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
315;3;1;2;1
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;1;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;2;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
426;3;1;1;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;2;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
581;3;0;2;2
