id;X;Y;Z;dist1;dist2;dist3
531;4.084494;0;6.960603;13.54;9.42;21.82
532;4.084494;0;6.707133;13.49;9.35;21.82
533;4.084494;0;6.453663;13.45;9.29;21.82
534;4.084494;0;6.200193;13.41;9.24;21.82
535;4.084494;0;5.946722;13.37;9.19;21.82
536;4.084494;0;5.693252;13.34;9.15;21.82
537;4.084494;0;5.439782;13.32;9.11;21.82
538;4.084494;0;5.186312;13.3;9.08;21.82
539;4.084494;0;4.932842;13.28;9.06;21.82
540;4.084494;0;4.679371;13.27;9.04;21.82
541;4.084494;0;4.425901;13.27;9.04;21.82
542;4.084494;0;4.172431;13.27;9.04;21.82
543;4.084494;0;3.918961;13.27;9.04;21.82
544;4.084494;0;3.66549;13.28;9.05;21.82
545;4.084494;0;3.41202;13.29;9.07;21.82
546;4.084494;0;3.15855;13.31;9.1;21.82
547;4.084494;0;2.90508;13.33;9.13;21.82
548;4.084494;0;2.65161;13.36;9.17;21.82
549;4.084494;0;2.398139;13.39;9.22;21.82
550;4.084494;0;2.144669;13.43;9.27;21.82
551;4.084494;0;1.891199;13.47;9.33;21.82
552;4.084494;0;1.637729;13.52;9.4;21.82
553;4.084494;0;1.384259;13.57;9.47;21.82
554;4.084494;0;1.130788;13.62;9.55;21.82
555;4.084494;0;0.877318;13.68;9.63;21.82
556;4.084494;0;0.623848;13.75;9.72;21.82
557;4.084494;0;0.370378;13.81;9.82;21.82
558;4.333862;0;7.974484;13.53;9.52;21.57
559;4.333862;0;7.721014;13.46;9.43;21.57
560;4.333862;0;7.467544;13.4;9.34;21.57
561;4.333862;0;7.214073;13.34;9.26;21.57
562;4.333862;0;6.960603;13.29;9.18;21.57
563;4.333862;0;6.707133;13.24;9.11;21.57
564;4.333862;0;6.453663;13.2;9.05;21.57
565;4.333862;0;6.200193;13.16;8.99;21.57
566;4.333862;0;5.946722;13.13;8.94;21.57
567;4.333862;0;5.693252;13.1;8.9;21.57
568;4.333862;0;5.439782;13.07;8.86;21.57
569;4.333862;0;5.186312;13.05;8.83;21.57
570;4.333862;0;4.932842;13.04;8.81;21.57
571;4.333862;0;4.679371;13.02;8.8;21.57
572;4.333862;0;4.425901;13.02;8.79;21.57
573;4.333862;0;4.172431;13.02;8.79;21.57
574;4.333862;0;3.918961;13.02;8.79;21.57
575;4.333862;0;3.66549;13.03;8.81;21.57
576;4.333862;0;3.41202;13.04;8.83;21.57
577;4.333862;0;3.15855;13.06;8.85;21.57
578;4.333862;0;2.90508;13.09;8.89;21.57
579;4.333862;0;2.65161;13.11;8.93;21.57
580;4.333862;0;2.398139;13.15;8.97;21.57
581;4.333862;0;2.144669;13.18;9.03;21.57
582;4.333862;0;1.891199;13.23;9.09;21.57
583;4.333862;0;1.637729;13.27;9.16;21.57
584;4.333862;0;1.384259;13.32;9.23;21.57
585;4.333862;0;1.130788;13.38;9.31;21.57
586;4.333862;0;0.877318;13.44;9.4;21.57
587;4.333862;0;0.623848;13.51;9.49;21.57
588;4.333862;0;0.370378;13.58;9.59;21.57
589;4.58323;0;7.974484;13.29;9.29;21.32
590;4.58323;0;7.721014;13.22;9.2;21.32
591;4.58323;0;7.467544;13.16;9.11;21.32
592;4.58323;0;7.214073;13.1;9.02;21.32
593;4.58323;0;6.960603;13.05;8.94;21.32
594;4.58323;0;6.707133;13;8.87;21.32
595;4.58323;0;6.453663;12.95;8.81;21.32
596;4.58323;0;6.200193;12.91;8.75;21.32
597;4.58323;0;5.946722;12.88;8.7;21.32
598;4.58323;0;5.693252;12.85;8.65;21.32
599;4.58323;0;5.439782;12.82;8.62;21.32
600;4.58323;0;5.186312;12.8;8.59;21.32
601;4.58323;0;4.932842;12.79;8.56;21.32
602;4.58323;0;4.679371;12.78;8.55;21.32
603;4.58323;0;4.425901;12.77;8.54;21.32
604;4.58323;0;4.172431;12.77;8.54;21.32
605;4.58323;0;3.918961;12.77;8.54;21.32
606;4.58323;0;3.66549;12.78;8.56;21.32
607;4.58323;0;3.41202;12.8;8.58;21.32
608;4.58323;0;3.15855;12.81;8.6;21.32
609;4.58323;0;2.90508;12.84;8.64;21.32
610;4.58323;0;2.65161;12.87;8.68;21.32
611;4.58323;0;2.398139;12.9;8.73;21.32
612;4.58323;0;2.144669;12.94;8.79;21.32
613;4.58323;0;1.891199;12.98;8.85;21.32
614;4.58323;0;1.637729;13.03;8.92;21.32
615;4.58323;0;1.384259;13.08;8.99;21.32
616;4.58323;0;1.130788;13.14;9.08;21.32
617;4.58323;0;0.877318;13.2;9.16;21.32
618;4.58323;0;0.623848;13.27;9.26;21.32
619;4.58323;0;0.370378;13.34;9.36;21.32
620;4.832598;0;7.974484;13.05;9.06;21.07
621;4.832598;0;7.721014;12.98;8.97;21.07
622;4.832598;0;7.467544;12.92;8.87;21.07
623;4.832598;0;7.214073;12.86;8.79;21.07
624;4.832598;0;6.960603;12.8;8.71;21.07
625;4.832598;0;6.707133;12.75;8.63;21.07
626;4.832598;0;6.453663;12.71;8.57;21.07
627;4.832598;0;6.200193;12.67;8.51;21.07
628;4.832598;0;5.946722;12.63;8.45;21.07
629;4.832598;0;5.693252;12.6;8.41;21.07
630;4.832598;0;5.439782;12.57;8.37;21.07
631;4.832598;0;5.186312;12.55;8.34;21.07
632;4.832598;0;4.932842;12.54;8.31;21.07
633;4.832598;0;4.679371;12.53;8.3;21.07
634;4.832598;0;4.425901;12.52;8.29;21.07
635;4.832598;0;4.172431;12.52;8.29;21.07
636;4.832598;0;3.918961;12.52;8.29;21.07
637;4.832598;0;3.66549;12.53;8.31;21.07
638;4.832598;0;3.41202;12.55;8.33;21.07
639;4.832598;0;3.15855;12.57;8.36;21.07
640;4.832598;0;2.90508;12.59;8.39;21.07
641;4.832598;0;2.65161;12.62;8.44;21.07
642;4.832598;0;2.398139;12.65;8.49;21.07
643;4.832598;0;2.144669;12.69;8.54;21.07
644;4.832598;0;1.891199;12.74;8.61;21.07
645;4.832598;0;1.637729;12.78;8.68;21.07
646;4.832598;0;1.384259;12.84;8.76;21.07
647;4.832598;0;1.130788;12.9;8.84;21.07
648;4.832598;0;0.877318;12.96;8.93;21.07
649;4.832598;0;0.623848;13.03;9.03;21.07
650;4.832598;0;0.370378;13.1;9.13;21.07
651;5.081966;0;7.974484;12.81;8.84;20.82
652;5.081966;0;7.721014;12.74;8.74;20.82
653;5.081966;0;7.467544;12.68;8.64;20.82
654;5.081966;0;7.214073;12.62;8.55;20.82
655;5.081966;0;6.960603;12.56;8.47;20.82
656;5.081966;0;6.707133;12.51;8.39;20.82
657;5.081966;0;6.453663;12.46;8.33;20.82
658;5.081966;0;6.200193;12.42;8.26;20.82
659;5.081966;0;5.946722;12.38;8.21;20.82
660;5.081966;0;5.693252;12.35;8.16;20.82
661;5.081966;0;5.439782;12.33;8.12;20.82
662;5.081966;0;5.186312;12.3;8.09;20.82
663;5.081966;0;4.932842;12.29;8.07;20.82
664;5.081966;0;4.679371;12.28;8.05;20.82
665;5.081966;0;4.425901;12.27;8.04;20.82
666;5.081966;0;4.172431;12.27;8.04;20.82
667;5.081966;0;3.918961;12.27;8.04;20.82
668;5.081966;0;3.66549;12.28;8.06;20.82
669;5.081966;0;3.41202;12.3;8.08;20.82
670;5.081966;0;3.15855;12.32;8.11;20.82
671;5.081966;0;2.90508;12.34;8.15;20.82
672;5.081966;0;2.65161;12.37;8.19;20.82
673;5.081966;0;2.398139;12.41;8.24;20.82
674;5.081966;0;2.144669;12.45;8.3;20.82
675;5.081966;0;1.891199;12.49;8.37;20.82
676;5.081966;0;1.637729;12.54;8.44;20.82
677;5.081966;0;1.384259;12.59;8.52;20.82
678;5.081966;0;1.130788;12.65;8.61;20.82
679;5.081966;0;0.877318;12.72;8.7;20.82
680;5.081966;0;0.623848;12.79;8.8;20.82
681;5.081966;0;0.370378;12.86;8.9;20.82
682;5.331334;0;7.974484;12.57;8.61;20.57
683;5.331334;0;7.721014;12.5;8.51;20.57
684;5.331334;0;7.467544;12.43;8.41;20.57
685;5.331334;0;7.214073;12.37;8.32;20.57
686;5.331334;0;6.960603;12.32;8.23;20.57
687;5.331334;0;6.707133;12.26;8.16;20.57
688;5.331334;0;6.453663;12.22;8.08;20.57
689;5.331334;0;6.200193;12.17;8.02;20.57
690;5.331334;0;5.946722;12.14;7.97;20.57
691;5.331334;0;5.693252;12.1;7.92;20.57
692;5.331334;0;5.439782;12.08;7.88;20.57
693;5.331334;0;5.186312;12.06;7.84;20.57
694;5.331334;0;4.932842;12.04;7.82;20.57
695;5.331334;0;4.679371;12.03;7.8;20.57
696;5.331334;0;4.425901;12.02;7.79;20.57
697;5.331334;0;4.172431;12.02;7.79;20.57
698;5.331334;0;3.918961;12.02;7.8;20.57
699;5.331334;0;3.66549;12.03;7.81;20.57
700;5.331334;0;3.41202;12.05;7.83;20.57
701;5.331334;0;3.15855;12.07;7.86;20.57
702;5.331334;0;2.90508;12.09;7.9;20.57
703;5.331334;0;2.65161;12.12;7.95;20.57
704;5.331334;0;2.398139;12.16;8;20.57
705;5.331334;0;2.144669;12.2;8.06;20.57
706;5.331334;0;1.891199;12.25;8.13;20.57
707;5.331334;0;1.637729;12.3;8.2;20.57
708;5.331334;0;1.384259;12.35;8.29;20.57
709;5.331334;0;1.130788;12.41;8.38;20.57
710;5.331334;0;0.877318;12.48;8.47;20.57
711;5.331334;0;0.623848;12.55;8.57;20.57
712;5.331334;0;0.370378;12.62;8.68;20.57
713;5.580702;0;7.974484;12.33;8.38;20.32
714;5.580702;0;7.721014;12.26;8.28;20.32
715;5.580702;0;7.467544;12.19;8.18;20.32
716;5.580702;0;7.214073;12.13;8.08;20.32
717;5.580702;0;6.960603;12.07;8;20.32
718;5.580702;0;6.707133;12.02;7.92;20.32
719;5.580702;0;6.453663;11.97;7.84;20.32
720;5.580702;0;6.200193;11.93;7.78;20.32
721;5.580702;0;5.946722;11.89;7.72;20.32
722;5.580702;0;5.693252;11.86;7.67;20.32
723;5.580702;0;5.439782;11.83;7.63;20.32
724;5.580702;0;5.186312;11.81;7.59;20.32
725;5.580702;0;4.932842;11.79;7.57;20.32
726;5.580702;0;4.679371;11.78;7.55;20.32
727;5.580702;0;4.425901;11.77;7.54;20.32
728;5.580702;0;4.172431;11.77;7.54;20.32
729;5.580702;0;3.918961;11.78;7.55;20.32
730;5.580702;0;3.66549;11.79;7.56;20.32
731;5.580702;0;3.41202;11.8;7.58;20.32
732;5.580702;0;3.15855;11.82;7.62;20.32
733;5.580702;0;2.90508;11.85;7.66;20.32
734;5.580702;0;2.65161;11.88;7.7;20.32
735;5.580702;0;2.398139;11.91;7.76;20.32
736;5.580702;0;2.144669;11.95;7.82;20.32
737;5.580702;0;1.891199;12;7.89;20.32
738;5.580702;0;1.637729;12.05;7.97;20.32
739;5.580702;0;1.384259;12.11;8.05;20.32
740;5.580702;0;1.130788;12.17;8.14;20.32
741;5.580702;0;0.877318;12.24;8.24;20.32
742;5.580702;0;0.623848;12.31;8.35;20.32
743;5.580702;0;0.370378;12.38;8.46;20.32
744;5.83007;0;7.974484;12.1;8.16;20.07
745;5.83007;0;7.721014;12.02;8.05;20.07
746;5.83007;0;7.467544;11.95;7.95;20.07
747;5.83007;0;7.214073;11.89;7.85;20.07
748;5.83007;0;6.960603;11.83;7.76;20.07
749;5.83007;0;6.707133;11.77;7.68;20.07
750;5.83007;0;6.453663;11.73;7.6;20.07
751;5.83007;0;6.200193;11.68;7.54;20.07
752;5.83007;0;5.946722;11.64;7.48;20.07
753;5.83007;0;5.693252;11.61;7.43;20.07
754;5.83007;0;5.439782;11.58;7.38;20.07
755;5.83007;0;5.186312;11.56;7.35;20.07
756;5.83007;0;4.932842;11.54;7.32;20.07
757;5.83007;0;4.679371;11.53;7.3;20.07
758;5.83007;0;4.425901;11.52;7.29;20.07
759;5.83007;0;4.172431;11.52;7.29;20.07
760;5.83007;0;3.918961;11.53;7.3;20.07
761;5.83007;0;3.66549;11.54;7.31;20.07
762;5.83007;0;3.41202;11.55;7.34;20.07
763;5.83007;0;3.15855;11.57;7.37;20.07
764;5.83007;0;2.90508;11.6;7.41;20.07
765;5.83007;0;2.65161;11.63;7.46;20.07
766;5.83007;0;2.398139;11.67;7.52;20.07
767;5.83007;0;2.144669;11.71;7.58;20.07
768;5.83007;0;1.891199;11.76;7.65;20.07
769;5.83007;0;1.637729;11.81;7.73;20.07
770;5.83007;0;1.384259;11.87;7.82;20.07
771;5.83007;0;1.130788;11.93;7.91;20.07
772;5.83007;0;0.877318;12;8.01;20.07
773;5.83007;0;0.623848;12.07;8.12;20.07
774;5.83007;0;0.370378;12.15;8.23;20.07
775;6.079438;0;7.974484;11.86;7.94;19.82
776;6.079438;0;7.721014;11.78;7.82;19.82
777;6.079438;0;7.467544;11.71;7.72;19.82
778;6.079438;0;7.214073;11.65;7.62;19.82
779;6.079438;0;6.960603;11.59;7.53;19.82
780;6.079438;0;6.707133;11.53;7.44;19.82
781;6.079438;0;6.453663;11.48;7.37;19.82
782;6.079438;0;6.200193;11.44;7.3;19.82
783;6.079438;0;5.946722;11.4;7.23;19.82
784;6.079438;0;5.693252;11.36;7.18;19.82
785;6.079438;0;5.439782;11.33;7.14;19.82
786;6.079438;0;5.186312;11.31;7.1;19.82
787;6.079438;0;4.932842;11.29;7.07;19.82
788;6.079438;0;4.679371;11.28;7.05;19.82
789;6.079438;0;4.425901;11.27;7.04;19.82
790;6.079438;0;4.172431;11.27;7.04;19.82
791;6.079438;0;3.918961;11.28;7.05;19.82
792;6.079438;0;3.66549;11.29;7.06;19.82
793;6.079438;0;3.41202;11.3;7.09;19.82
794;6.079438;0;3.15855;11.32;7.12;19.82
795;6.079438;0;2.90508;11.35;7.16;19.82
796;6.079438;0;2.65161;11.38;7.21;19.82
797;6.079438;0;2.398139;11.42;7.27;19.82
798;6.079438;0;2.144669;11.46;7.34;19.82
799;6.079438;0;1.891199;11.51;7.41;19.82
800;6.079438;0;1.637729;11.57;7.5;19.82
801;6.079438;0;1.384259;11.62;7.59;19.82
802;6.079438;0;1.130788;11.69;7.68;19.82
803;6.079438;0;0.877318;11.76;7.79;19.82
804;6.079438;0;0.623848;11.83;7.9;19.82
805;6.079438;0;0.370378;11.91;8.01;19.82
806;6.328806;0;7.974484;11.62;7.72;19.58
807;6.328806;0;7.721014;11.54;7.6;19.58
808;6.328806;0;7.467544;11.47;7.49;19.58
809;6.328806;0;7.214073;11.41;7.39;19.58
810;6.328806;0;6.960603;11.34;7.29;19.58
811;6.328806;0;6.707133;11.29;7.21;19.58
812;6.328806;0;6.453663;11.24;7.13;19.58
813;6.328806;0;6.200193;11.19;7.06;19.58
814;6.328806;0;5.946722;11.15;6.99;19.58
815;6.328806;0;5.693252;11.11;6.94;19.58
816;6.328806;0;5.439782;11.09;6.89;19.58
817;6.328806;0;5.186312;11.06;6.85;19.58
818;6.328806;0;4.932842;11.04;6.82;19.58
819;6.328806;0;4.679371;11.03;6.8;19.58
820;6.328806;0;4.425901;11.02;6.79;19.58
821;6.328806;0;4.172431;11.02;6.79;19.58
822;6.328806;0;3.918961;11.03;6.8;19.58
823;6.328806;0;3.66549;11.04;6.82;19.58
824;6.328806;0;3.41202;11.05;6.84;19.58
825;6.328806;0;3.15855;11.08;6.88;19.58
826;6.328806;0;2.90508;11.1;6.92;19.58
827;6.328806;0;2.65161;11.14;6.97;19.58
828;6.328806;0;2.398139;11.17;7.03;19.58
829;6.328806;0;2.144669;11.22;7.1;19.58
830;6.328806;0;1.891199;11.27;7.18;19.58
831;6.328806;0;1.637729;11.32;7.26;19.58
832;6.328806;0;1.384259;11.38;7.35;19.58
833;6.328806;0;1.130788;11.45;7.45;19.58
834;6.328806;0;0.877318;11.52;7.56;19.58
835;6.328806;0;0.623848;11.59;7.67;19.58
836;6.328806;0;0.370378;11.67;7.79;19.58
837;6.578174;0;7.974484;11.39;7.5;19.33
838;6.578174;0;7.721014;11.31;7.38;19.33
839;6.578174;0;7.467544;11.23;7.27;19.33
840;6.578174;0;7.214073;11.16;7.16;19.33
841;6.578174;0;6.960603;11.1;7.06;19.33
842;6.578174;0;6.707133;11.04;6.97;19.33
843;6.578174;0;6.453663;10.99;6.89;19.33
844;6.578174;0;6.200193;10.94;6.82;19.33
845;6.578174;0;5.946722;10.9;6.75;19.33
846;6.578174;0;5.693252;10.87;6.69;19.33
847;6.578174;0;5.439782;10.84;6.64;19.33
848;6.578174;0;5.186312;10.81;6.61;19.33
849;6.578174;0;4.932842;10.79;6.58;19.33
850;6.578174;0;4.679371;10.78;6.55;19.33
851;6.578174;0;4.425901;10.77;6.54;19.33
852;6.578174;0;4.172431;10.77;6.54;19.33
853;6.578174;0;3.918961;10.78;6.55;19.33
854;6.578174;0;3.66549;10.79;6.57;19.33
855;6.578174;0;3.41202;10.81;6.59;19.33
856;6.578174;0;3.15855;10.83;6.63;19.33
857;6.578174;0;2.90508;10.86;6.67;19.33
858;6.578174;0;2.65161;10.89;6.73;19.33
859;6.578174;0;2.398139;10.93;6.79;19.33
860;6.578174;0;2.144669;10.97;6.86;19.33
861;6.578174;0;1.891199;11.02;6.94;19.33
862;6.578174;0;1.637729;11.08;7.03;19.33
863;6.578174;0;1.384259;11.14;7.12;19.33
864;6.578174;0;1.130788;11.21;7.23;19.33
865;6.578174;0;0.877318;11.28;7.34;19.33
866;6.578174;0;0.623848;11.36;7.45;19.33
867;6.578174;0;0.370378;11.44;7.58;19.33
868;6.827542;0;7.974484;11.15;7.28;19.08
869;6.827542;0;7.721014;11.07;7.16;19.08
870;6.827542;0;7.467544;10.99;7.04;19.08
871;6.827542;0;7.214073;10.92;6.93;19.08
872;6.827542;0;6.960603;10.86;6.83;19.08
873;6.827542;0;6.707133;10.8;6.74;19.08
874;6.827542;0;6.453663;10.75;6.65;19.08
875;6.827542;0;6.200193;10.7;6.58;19.08
876;6.827542;0;5.946722;10.66;6.51;19.08
877;6.827542;0;5.693252;10.62;6.45;19.08
878;6.827542;0;5.439782;10.59;6.4;19.08
879;6.827542;0;5.186312;10.56;6.36;19.08
880;6.827542;0;4.932842;10.55;6.33;19.08
881;6.827542;0;4.679371;10.53;6.31;19.08
882;6.827542;0;4.425901;10.53;6.29;19.08
883;6.827542;0;4.172431;10.52;6.29;19.08
884;6.827542;0;3.918961;10.53;6.3;19.08
885;6.827542;0;3.66549;10.54;6.32;19.08
886;6.827542;0;3.41202;10.56;6.35;19.08
887;6.827542;0;3.15855;10.58;6.38;19.08
888;6.827542;0;2.90508;10.61;6.43;19.08
889;6.827542;0;2.65161;10.64;6.49;19.08
890;6.827542;0;2.398139;10.68;6.55;19.08
891;6.827542;0;2.144669;10.73;6.62;19.08
892;6.827542;0;1.891199;10.78;6.71;19.08
893;6.827542;0;1.637729;10.84;6.8;19.08
894;6.827542;0;1.384259;10.9;6.9;19.08
895;6.827542;0;1.130788;10.97;7;19.08
896;6.827542;0;0.877318;11.04;7.11;19.08
897;6.827542;0;0.623848;11.12;7.23;19.08
898;6.827542;0;0.370378;11.2;7.36;19.08
899;7.07691;0;7.974484;10.91;7.06;18.83
900;7.07691;0;7.721014;10.83;6.94;18.83
901;7.07691;0;7.467544;10.76;6.82;18.83
902;7.07691;0;7.214073;10.68;6.71;18.83
903;7.07691;0;6.960603;10.62;6.6;18.83
904;7.07691;0;6.707133;10.56;6.51;18.83
905;7.07691;0;6.453663;10.5;6.42;18.83
906;7.07691;0;6.200193;10.45;6.34;18.83
907;7.07691;0;5.946722;10.41;6.27;18.83
908;7.07691;0;5.693252;10.37;6.21;18.83
909;7.07691;0;5.439782;10.34;6.15;18.83
910;7.07691;0;5.186312;10.32;6.11;18.83
911;7.07691;0;4.932842;10.3;6.08;18.83
912;7.07691;0;4.679371;10.28;6.06;18.83
913;7.07691;0;4.425901;10.28;6.05;18.83
914;7.07691;0;4.172431;10.27;6.04;18.83
915;7.07691;0;3.918961;10.28;6.05;18.83
916;7.07691;0;3.66549;10.29;6.07;18.83
917;7.07691;0;3.41202;10.31;6.1;18.83
918;7.07691;0;3.15855;10.33;6.14;18.83
919;7.07691;0;2.90508;10.36;6.19;18.83
920;7.07691;0;2.65161;10.4;6.24;18.83
921;7.07691;0;2.398139;10.44;6.31;18.83
922;7.07691;0;2.144669;10.48;6.39;18.83
923;7.07691;0;1.891199;10.54;6.47;18.83
924;7.07691;0;1.637729;10.6;6.57;18.83
925;7.07691;0;1.384259;10.66;6.67;18.83
926;7.07691;0;1.130788;10.73;6.78;18.83
927;7.07691;0;0.877318;10.8;6.89;18.83
928;7.07691;0;0.623848;10.88;7.02;18.83
929;7.07691;0;0.370378;10.97;7.15;18.83
930;7.326278;0;7.974484;10.68;6.85;18.58
931;7.326278;0;7.721014;10.6;6.72;18.58
932;7.326278;0;7.467544;10.52;6.6;18.58
933;7.326278;0;7.214073;10.44;6.48;18.58
934;7.326278;0;6.960603;10.38;6.37;18.58
935;7.326278;0;6.707133;10.31;6.27;18.58
936;7.326278;0;6.453663;10.26;6.18;18.58
937;7.326278;0;6.200193;10.21;6.1;18.58
938;7.326278;0;5.946722;10.16;6.03;18.58
939;7.326278;0;5.693252;10.13;5.96;18.58
940;7.326278;0;5.439782;10.09;5.91;18.58
941;7.326278;0;5.186312;10.07;5.87;18.58
942;7.326278;0;4.932842;10.05;5.83;18.58
943;7.326278;0;4.679371;10.03;5.81;18.58
944;7.326278;0;4.425901;10.03;5.8;18.58
945;7.326278;0;4.172431;10.03;5.79;18.58
946;7.326278;0;3.918961;10.03;5.8;18.58
947;7.326278;0;3.66549;10.04;5.82;18.58
948;7.326278;0;3.41202;10.06;5.85;18.58
949;7.326278;0;3.15855;10.08;5.89;18.58
950;7.326278;0;2.90508;10.11;5.94;18.58
951;7.326278;0;2.65161;10.15;6;18.58
952;7.326278;0;2.398139;10.19;6.07;18.58
953;7.326278;0;2.144669;10.24;6.15;18.58
954;7.326278;0;1.891199;10.29;6.24;18.58
955;7.326278;0;1.637729;10.35;6.34;18.58
956;7.326278;0;1.384259;10.42;6.44;18.58
957;7.326278;0;1.130788;10.49;6.56;18.58
958;7.326278;0;0.877318;10.57;6.68;18.58
959;7.326278;0;0.623848;10.65;6.8;18.58
960;7.326278;0;0.370378;10.74;6.94;18.58
961;7.575646;0;7.974484;10.45;6.64;18.33
962;7.575646;0;7.721014;10.36;6.5;18.33
963;7.575646;0;7.467544;10.28;6.38;18.33
964;7.575646;0;7.214073;10.2;6.26;18.33
965;7.575646;0;6.960603;10.14;6.15;18.33
966;7.575646;0;6.707133;10.07;6.04;18.33
967;7.575646;0;6.453663;10.01;5.95;18.33
968;7.575646;0;6.200193;9.96;5.86;18.33
969;7.575646;0;5.946722;9.92;5.79;18.33
970;7.575646;0;5.693252;9.88;5.72;18.33
971;7.575646;0;5.439782;9.85;5.66;18.33
972;7.575646;0;5.186312;9.82;5.62;18.33
973;7.575646;0;4.932842;9.8;5.58;18.33
974;7.575646;0;4.679371;9.78;5.56;18.33
975;7.575646;0;4.425901;9.78;5.55;18.33
976;7.575646;0;4.172431;9.78;5.54;18.33
977;7.575646;0;3.918961;9.78;5.55;18.33
978;7.575646;0;3.66549;9.79;5.57;18.33
979;7.575646;0;3.41202;9.81;5.61;18.33
980;7.575646;0;3.15855;9.84;5.65;18.33
981;7.575646;0;2.90508;9.87;5.7;18.33
982;7.575646;0;2.65161;9.9;5.76;18.33
983;7.575646;0;2.398139;9.95;5.84;18.33
984;7.575646;0;2.144669;10;5.92;18.33
985;7.575646;0;1.891199;10.05;6.01;18.33
986;7.575646;0;1.637729;10.11;6.11;18.33
987;7.575646;0;1.384259;10.18;6.22;18.33
988;7.575646;0;1.130788;10.25;6.33;18.33
989;7.575646;0;0.877318;10.33;6.46;18.33
990;7.575646;0;0.623848;10.41;6.59;18.33
991;7.575646;0;0.370378;10.5;6.73;18.33
992;7.825013;0;7.974484;10.21;6.43;18.08
993;7.825013;0;7.721014;10.12;6.29;18.08
994;7.825013;0;7.467544;10.04;6.16;18.08
995;7.825013;0;7.214073;9.97;6.04;18.08
996;7.825013;0;6.960603;9.89;5.92;18.08
997;7.825013;0;6.707133;9.83;5.81;18.08
998;7.825013;0;6.453663;9.77;5.72;18.08
999;7.825013;0;6.200193;9.72;5.63;18.08
1000;7.825013;0;5.946722;9.67;5.55;18.08
1001;7.825013;0;5.693252;9.63;5.48;18.08
1002;7.825013;0;5.439782;9.6;5.42;18.08
1003;7.825013;0;5.186312;9.57;5.37;18.08
1004;7.825013;0;4.932842;9.55;5.34;18.08
1005;7.825013;0;4.679371;9.54;5.31;18.08
1006;7.825013;0;4.425901;9.53;5.3;18.08
1007;7.825013;0;4.172431;9.53;5.3;18.08
1008;7.825013;0;3.918961;9.53;5.3;18.08
1009;7.825013;0;3.66549;9.54;5.33;18.08
1010;7.825013;0;3.41202;9.56;5.36;18.08
1011;7.825013;0;3.15855;9.59;5.4;18.08
1012;7.825013;0;2.90508;9.62;5.46;18.08
1013;7.825013;0;2.65161;9.66;5.52;18.08
1014;7.825013;0;2.398139;9.7;5.6;18.08
1015;7.825013;0;2.144669;9.75;5.68;18.08
1016;7.825013;0;1.891199;9.81;5.78;18.08
1017;7.825013;0;1.637729;9.87;5.88;18.08
1018;7.825013;0;1.384259;9.94;6;18.08
1019;7.825013;0;1.130788;10.01;6.12;18.08
1020;7.825013;0;0.877318;10.09;6.24;18.08
1021;7.825013;0;0.623848;10.18;6.38;18.08
1022;7.825013;0;0.370378;10.27;6.52;18.08
1023;8.074381;0;7.974484;9.98;6.23;17.83
1024;8.074381;0;7.721014;9.89;6.08;17.83
1025;8.074381;0;7.467544;9.81;5.95;17.83
1026;8.074381;0;7.214073;9.73;5.82;17.83
1027;8.074381;0;6.960603;9.65;5.7;17.83
1028;8.074381;0;6.707133;9.59;5.59;17.83
1029;8.074381;0;6.453663;9.53;5.49;17.83
1030;8.074381;0;6.200193;9.47;5.39;17.83
1031;8.074381;0;5.946722;9.43;5.31;17.83
1032;8.074381;0;5.693252;9.39;5.24;17.83
1033;8.074381;0;5.439782;9.35;5.18;17.83
1034;8.074381;0;5.186312;9.32;5.13;17.83
1035;8.074381;0;4.932842;9.3;5.09;17.83
1036;8.074381;0;4.679371;9.29;5.06;17.83
1037;8.074381;0;4.425901;9.28;5.05;17.83
1038;8.074381;0;4.172431;9.28;5.05;17.83
1039;8.074381;0;3.918961;9.28;5.06;17.83
1040;8.074381;0;3.66549;9.3;5.08;17.83
1041;8.074381;0;3.41202;9.31;5.11;17.83
1042;8.074381;0;3.15855;9.34;5.16;17.83
1043;8.074381;0;2.90508;9.37;5.22;17.83
1044;8.074381;0;2.65161;9.41;5.28;17.83
1045;8.074381;0;2.398139;9.46;5.36;17.83
1046;8.074381;0;2.144669;9.51;5.45;17.83
1047;8.074381;0;1.891199;9.57;5.55;17.83
1048;8.074381;0;1.637729;9.63;5.66;17.83
1049;8.074381;0;1.384259;9.7;5.78;17.83
1050;8.074381;0;1.130788;9.78;5.9;17.83
1051;8.074381;0;0.877318;9.86;6.03;17.83
1052;8.074381;0;0.623848;9.95;6.17;17.83
1053;8.074381;0;0.370378;10.04;6.32;17.83
1054;8.323749;0;7.974484;9.75;6.02;17.58
1055;8.323749;0;7.721014;9.66;5.88;17.58
1056;8.323749;0;7.467544;9.57;5.74;17.58
1057;8.323749;0;7.214073;9.49;5.6;17.58
1058;8.323749;0;6.960603;9.42;5.48;17.58
1059;8.323749;0;6.707133;9.35;5.36;17.58
1060;8.323749;0;6.453663;9.29;5.26;17.58
1061;8.323749;0;6.200193;9.23;5.16;17.58
1062;8.323749;0;5.946722;9.18;5.07;17.58
1063;8.323749;0;5.693252;9.14;5;17.58
1064;8.323749;0;5.439782;9.1;4.93;17.58
1065;8.323749;0;5.186312;9.07;4.88;17.58
