timestamp;id;gender;age;group
610;979;1;0;5
611;940;1;0;5
612;901;1;0;5
613;823;1;0;5
614;824;1;0;5
615;785;1;0;5
616;747;1;0;5
617;709;1;0;5
618;710;1;0;5
619;673;1;0;5
620;674;1;0;5
621;674;1;0;5
622;636;1;0;5
623;636;1;0;5
624;597;1;0;5
625;558;1;0;5
626;519;1;0;5
627;479;1;0;5
628;478;1;0;5
629;438;1;0;5
630;438;1;0;5
631;397;1;0;5
632;357;1;0;5
633;318;1;0;5
634;317;1;0;5
635;238;1;0;5
636;238;1;0;5
637;199;1;0;5
638;161;1;0;5
639;161;1;0;5
640;123;1;0;5
641;124;1;0;5
642;125;1;0;5
643;126;1;0;5
644;165;1;0;5
645;166;1;0;5
646;206;1;0;5
647;206;1;0;5
648;246;1;0;5
649;246;1;0;5
650;286;1;0;5
651;325;1;0;5
652;365;1;0;5
653;365;1;0;5
654;405;1;0;5
655;445;1;0;5
656;446;1;0;5
657;486;1;0;5
658;486;1;0;5
659;487;1;0;5
660;449;1;0;5
661;410;1;0;5
662;411;1;0;5
663;372;1;0;5
664;333;1;0;5
665;294;1;0;5
666;256;1;0;5
667;257;1;0;5
668;258;1;0;5
669;259;1;0;5
670;260;1;0;5
671;260;1;0;5
672;261;1;0;5
673;301;1;0;5
674;302;1;0;5
675;342;1;0;5
676;382;1;0;5
677;421;1;0;5
678;459;1;0;5
679;498;1;0;5
680;536;1;0;5
681;575;1;0;5
682;613;1;0;5
683;652;1;0;5
684;691;1;0;5
685;691;1;0;5
686;770;1;0;5
687;809;1;0;5
688;810;1;0;5
689;850;1;0;5
690;890;1;0;5
691;891;1;0;5
692;893;1;0;5
693;894;1;0;5
694;894;1;0;5
695;935;1;0;5
817;1676;0;1;5
818;1675;0;1;5
819;1674;0;1;5
820;1673;0;1;5
821;1672;0;1;5
822;1672;0;1;5
823;1671;0;1;5
824;974;0;1;5
824;1631;0;1;5
825;934;0;1;5
825;1629;0;1;5
826;933;0;1;5
826;1629;0;1;5
827;932;0;1;5
827;1589;0;1;5
828;892;0;1;5
828;1550;0;1;5
829;891;0;1;5
829;1510;0;1;5
830;890;0;1;5
830;1471;0;1;5
831;849;0;1;5
831;1472;0;1;5
832;848;0;1;5
832;1433;0;1;5
833;808;0;1;5
833;1395;0;1;5
834;807;0;1;5
834;1356;0;1;5
835;806;0;1;5
835;1318;0;1;5
836;806;0;1;5
836;1279;0;1;5
837;805;0;1;5
837;1240;0;1;5
838;765;0;1;5
838;1202;0;1;5
839;763;0;1;5
839;1202;0;1;5
840;762;0;1;5
840;1163;0;1;5
841;760;0;1;5
841;1124;0;1;5
842;721;0;1;5
842;1085;0;1;5
843;720;0;1;5
843;1007;0;1;5
844;719;0;1;5
844;968;0;1;5
845;679;0;1;5
845;928;0;1;5
846;678;0;1;5
846;889;0;1;5
847;599;0;1;5
847;849;0;1;5
848;560;0;1;5
848;810;0;1;5
849;522;0;1;5
849;770;0;1;5
850;484;0;1;5
850;692;0;1;5
851;485;0;1;5
851;653;0;1;5
852;486;0;1;5
852;614;0;1;5
853;486;0;1;5
853;535;0;1;5
854;487;0;1;5
854;496;0;1;5
855;488;0;1;5
855;457;0;1;5
856;489;0;1;5
856;418;0;1;5
857;451;0;1;5
857;1949;1;3;0
857;340;0;1;5
858;452;0;1;5
858;1948;1;3;0
858;301;0;1;5
859;453;0;1;5
859;1947;1;3;0
859;301;0;1;5
860;455;0;1;5
860;1946;1;3;0
860;223;0;1;5
861;456;0;1;5
861;1945;1;3;0
861;185;0;1;5
862;457;0;1;5
862;1943;1;3;0
862;147;0;1;5
863;419;0;1;5
863;1902;1;3;0
863;148;0;1;5
864;380;0;1;5
864;1862;1;3;0
864;111;0;1;5
865;340;0;1;5
865;1823;1;3;0
865;112;0;1;5
866;300;0;1;5
866;1783;1;3;0
866;113;0;1;5
867;299;0;1;5
867;1744;1;3;0
867;114;0;1;5
868;260;0;1;5
868;1705;1;3;0
868;116;0;1;5
869;220;0;1;5
869;1666;1;3;0
870;181;0;1;5
870;1627;1;3;0
871;143;0;1;5
871;1587;1;3;0
872;144;0;1;5
872;1586;1;3;0
873;144;0;1;5
873;1585;1;3;0
874;145;0;1;5
874;1584;1;3;0
875;147;0;1;5
875;1583;1;3;0
876;187;0;1;5
876;1582;1;3;0
877;189;0;1;5
877;1581;1;3;0
878;190;0;1;5
878;1580;1;3;0
879;191;0;1;5
879;1579;1;3;0
880;192;0;1;5
880;1577;1;3;0
881;232;0;1;5
881;1576;1;3;0
882;233;0;1;5
882;1575;1;3;0
883;1575;1;3;0
884;1613;1;3;0
885;1611;1;3;0
886;1649;1;3;0
887;1647;1;3;0
888;1685;1;3;0
889;1684;1;3;0
890;1723;1;3;0
891;1722;1;3;0
892;1721;1;3;0
893;1759;1;3;0
894;1719;1;3;0
895;1719;1;3;0
896;1641;1;3;0
897;1641;1;3;0
898;1601;1;3;0
899;1523;1;3;0
900;1484;1;3;0
901;1445;1;3;0
902;1406;1;3;0
903;1367;1;3;0
904;1328;1;3;0
905;1289;1;3;0
906;1211;1;3;0
907;1173;1;3;0
908;1134;1;3;0
909;1056;1;3;0
910;1017;1;3;0
911;978;1;3;0
912;900;1;3;0
913;861;1;3;0
914;823;1;3;0
915;745;1;3;0
916;705;1;3;0
917;705;1;3;0
918;666;1;3;0
919;629;1;3;0
920;669;1;3;0
921;670;1;3;0
922;709;1;3;0
923;749;1;3;0
924;750;1;3;0
925;712;1;3;0
926;713;1;3;0
927;715;1;3;0
928;715;1;3;0
929;717;1;3;0
930;717;1;3;0
931;719;1;3;0
932;719;1;3;0
933;720;1;3;0
934;761;1;3;0
935;762;1;3;0
936;763;1;3;0
937;764;1;3;0
938;765;1;3;0
939;765;1;3;0
940;766;1;3;0
941;767;1;3;0
942;768;1;3;0
943;769;1;3;0
944;771;1;3;0
945;772;1;3;0
946;773;1;3;0
947;774;1;3;0
948;775;1;3;0
949;776;1;3;0
950;778;1;3;0
951;779;1;3;0
1052;545;0;0;5
1053;584;0;0;5
1054;622;0;0;5
1055;660;0;0;5
1056;698;0;0;5
1057;737;0;0;5
1058;775;0;0;5
1059;813;0;0;5
1060;812;0;0;5
1061;851;0;0;5
1062;890;0;0;5
1063;930;0;0;5
1064;931;0;0;5
1065;971;0;0;5
1066;1012;0;0;5
1067;1013;0;0;5
